Satellite,époque,X,Y,Z
G20,2021-12-14 10:00:00,14658648.63742801,-8233448.584801362,20493176.426523194
G20,2021-12-14 10:16:40,16762359.90791669,-6799159.441790868,19350254.539386168
G20,2021-12-14 10:33:20,18791145.308060326,-5559608.350643646,17796216.6555529
G20,2021-12-14 10:50:00,20683766.976169504,-4518950.941436608,15864052.131613122
G20,2021-12-14 11:06:40,22381436.299174216,-3669395.454657834,13594781.52575836
G20,2021-12-14 11:23:20,23830450.11371865,-2991878.678885868,11036587.670621837
G20,2021-12-14 11:40:00,24984607.540744454,-2457290.718413125,8243794.022080547
G20,2021-12-14 11:56:40,25807292.753646858,-2028188.7433853783,5275711.673082942
G20,2021-12-14 12:13:20,26273124.662782453,-1660916.4331336592,2195379.388405995
G20,2021-12-14 12:30:00,26369094.982033696,-1308026.3212057818,-931776.5072516475
G20,2021-12-14 12:46:40,26095140.46187548,-920887.6529095289,-4039333.662138636
G20,2021-12-14 13:03:20,25464122.057149906,-452353.4051250005,-7061286.693737642
G20,2021-12-14 13:20:00,24501212.127941612,140642.75178423245,-9933451.174650406
G20,2021-12-14 13:36:40,23242719.05328235,894685.4014931154,-12594828.356570968
G20,2021-12-14 13:53:20,21734405.476068158,1837788.6526789898,-14988901.33065783
G20,2021-12-14 14:10:00,20029380.479413435,2987721.117159903,-17064834.95639294
G20,2021-12-14 14:26:40,18185666.156736325,4350826.108480948,-18778554.1385791
G20,2021-12-14 14:43:20,16263554.327359814,5921394.8465612605,-20093677.805531293
G20,2021-12-14 15:00:00,14322878.866499253,7681624.025813334,-20982289.145089418
G20,2021-12-14 15:16:40,12420332.841852052,9602161.243521105,-21425526.194714375
G20,2021-12-14 15:33:20,10606957.245010734,11643213.809116017,-21413980.671899386
G20,2021-12-14 15:50:00,8925919.72415217,13756169.66930836,-20947896.897510182
G20,2021-12-14 16:06:40,7410687.782394231,15885654.829021486,-20037166.74501723
G20,2021-12-14 16:23:20,6083682.065878593,17971930.84878788,-18701120.688570395
G20,2021-12-14 16:40:00,4955472.503945421,19953519.7213192,-16968119.17093261
G20,2021-12-14 16:56:40,4024554.2371042827,21769932.44025259,-14874952.61383636
G20,2021-12-14 17:13:20,3277712.6715296116,23364372.40656577,-12466062.385857364
G20,2021-12-14 17:30:00,2690958.9168403232,24686285.746077035,-9792598.85323277
G20,2021-12-14 17:46:40,2230989.619049395,25693637.627845746,-6911336.183282648
G20,2021-12-14 18:03:20,1857100.0922220033,26354806.482550573,-3883466.756405645
G20,2021-12-14 18:20:00,1523457.8946378361,26650006.042820547,-773300.7765405814
G20,2021-12-14 18:36:40,1181626.6541288681,26572167.521619774,2353101.1386841876
G20,2021-12-14 18:53:20,783217.8824019763,26127239.9410066,5429333.03651084
G20,2021-12-14 19:10:00,282542.3334381962,25333894.377564788,8390056.134715099
G20,2021-12-14 19:26:40,-360867.5313071385,24222646.346934505,11172388.337947506
G20,2021-12-14 19:43:20,-1179986.2069622315,22834438.3135247,13717240.895523766
G20,2021-12-14 20:00:00,-2198385.0899790395,21218750.024353523,15970573.578755213
G20,2021-12-14 20:16:40,-3428776.4902310614,19431326.77891936,17884541.654906634
G20,2021-12-14 20:33:20,-4872082.713190623,17531633.785197627,19418510.415195305
G20,2021-12-14 20:50:00,-6517076.08087272,15580157.567584787,20539915.990244042
G20,2021-12-14 21:06:40,-8340608.494516535,13635682.403035942,21224954.564695317
G20,2021-12-14 21:23:20,-10308421.048529511,11752670.670140894,21459085.789625056
G20,2021-12-14 21:40:00,-12376496.609623961,9978870.797349598,21237340.099300425
G20,2021-12-14 21:56:40,-14492892.464108495,8353265.468586532,20564423.69004982
G20,2021-12-14 22:13:20,-16599967.30335252,6904456.4269811595,19454619.04715411
G20,2021-12-14 22:30:00,-18636898.015008196,5649561.383469129,17931483.053847946
G20,2021-12-14 22:46:40,-20542367.84662457,4593674.157367641,16027348.833142223
G20,2021-12-14 23:03:20,-22257299.164143674,3729912.3787963437,13782641.506175535
G20,2021-12-14 23:20:00,-23727501.65187101,3040049.108694908,11245021.941737026
G20,2021-12-14 23:36:40,-24906110.538479157,2495696.885166678,8468376.251203956
G30,2021-12-14 00:00:00,-11059296.681040583,-11255650.532107752,21427144.501640055
G30,2021-12-14 00:16:40,-9229886.198500989,-13252638.232144617,21124369.593977027
G30,2021-12-14 00:33:20,-7550380.088193888,-15292701.724056497,20373895.6880418
G30,2021-12-14 00:50:00,-6049597.457122301,-17319104.693743337,19191653.2677846
G30,2021-12-14 01:06:40,-4744973.594905033,-19271955.191001974,17602739.679282334
G30,2021-12-14 01:23:20,-3642016.459859577,-21090865.103460506,15640888.34030779
G30,2021-12-14 01:40:00,-2734345.070469713,-22717655.250646096,13347754.744632816
G30,2021-12-14 01:56:40,-2004306.5581099568,-24098978.14614235,10772033.960909322
G30,2021-12-14 02:13:20,-1424141.0397016536,-25188734.10297247,7968427.9473037105
G30,2021-12-14 02:30:00,-957637.2805973403,-25950165.91725221,4996484.3168516
G30,2021-12-14 02:46:40,-562198.5934520077,-26357532.44511216,1919331.1020058165
G30,2021-12-14 03:03:20,-191218.7035972923,-26397281.300803073,-1197665.5163723978
G30,2021-12-14 03:20:00,203347.61960893264,-26068664.71258975,-4288291.721839425
G30,2021-12-14 03:36:40,668343.7645371705,-25383769.131343115,-7286894.859917506
G30,2021-12-14 03:53:20,1246828.301408479,-24366957.196484342,-10129780.117772223
G30,2021-12-14 04:10:00,1975675.0269505847,-23053748.744746212,-12756564.977355674
G30,2021-12-14 04:26:40,2883472.397075345,-21489194.313792918,-15111462.353928365
G30,2021-12-14 04:43:20,3988824.292110743,-19725818.732911367,-17144465.033337384
G30,2021-12-14 05:00:00,5299134.768285609,-17821232.73963706,-18812406.330810092
G30,2021-12-14 05:16:40,6809936.247131192,-15835526.152020868,-20079874.7201921
G30,2021-12-14 05:33:20,8504794.614186201,-13828566.24755628,-20919963.42674518
G30,2021-12-14 05:50:00,10355797.187475841,-11857329.212627804,-21314839.542339046
G30,2021-12-14 06:06:40,12324601.774793815,-9973390.676162874,-21256121.022403825
G30,2021-12-14 06:23:20,14363998.360442666,-8220693.5535326805,-20745053.886143226
G30,2021-12-14 06:40:00,16419910.58000236,-6633698.09232945,-19792486.005216476
G30,2021-12-14 06:56:40,18433743.180340946,-5236000.763628368,-18418637.980624247
G30,2021-12-14 07:13:20,20344965.093688235,-4039486.3280388564,-16652675.725228857
G30,2021-12-14 07:30:00,22093806.360151883,-3044052.0531493695,-14532093.43885106
G30,2021-12-14 07:46:40,23623941.467506144,-2237915.837325231,-12101919.623509662
G30,2021-12-14 08:03:20,24885032.040143546,-1598492.1696797153,-9413762.564824596
G30,2021-12-14 08:20:00,25835008.223641515,-1093792.7365740174,-6524715.216133244
G30,2021-12-14 08:36:40,26441980.31272344,-684283.3654160129,-3496142.569640181
G30,2021-12-14 08:53:20,26685689.60890682,-325107.09328308725,-392377.2862664899
G30,2021-12-14 09:10:00,26558429.35415065,31434.463812286966,2720648.5097387764
G30,2021-12-14 09:26:40,26065391.822028294,433261.7110203123,5776805.862887453
G30,2021-12-14 09:43:20,25224425.03260574,925886.5711965756,8711175.82399296
G30,2021-12-14 10:00:00,24065210.750161026,1549898.3390319776,11461430.180139441
G30,2021-12-14 10:16:40,22627903.040059023,2338687.739289142,13969156.394870285
G30,2021-12-14 10:33:20,20961292.350847565,3316519.5563833546,16181098.40221928
G30,2021-12-14 10:50:00,19120582.603295017,4497047.434550304,18050286.865408376
G30,2021-12-14 11:06:40,17164887.032403,5882343.224270236,19537035.04551627
G30,2021-12-14 11:23:20,15154561.685761252,7462488.613505346,20609779.439775947
G30,2021-12-14 11:40:00,13148502.935173564,9215749.925171366,21245747.750339806
G30,2021-12-14 11:56:40,11201536.791722324,11109329.168061769,21431440.440732837
G30,2021-12-14 12:13:20,9362023.197125014,13100657.00727443,21162916.044115104
G30,2021-12-14 12:30:00,7669788.045063364,15139167.550081603,20445874.430318214
G30,2021-12-14 12:46:40,6154479.974315129,17168471.916072525,19295536.353399307
G30,2021-12-14 13:03:20,4834428.713588777,19128828.534500033,17736321.732540693
G30,2021-12-14 13:20:00,3716057.888440502,20959793.870200157,15801333.214936264
G30,2021-12-14 13:36:40,2793878.8270247383,22602928.495028324,13531655.576855807
G30,2021-12-14 13:53:20,2051064.2444886426,24004430.52750397,10975485.378597423
G30,2021-12-14 14:10:00,1460573.0349929556,25117571.62950093,8187108.930078436
G30,2021-12-14 14:26:40,986771.0599307404,25904819.86745383,5225749.96399998
G30,2021-12-14 14:43:20,587469.0517320826,26339548.425455764,2154311.3606538745
G30,2021-12-14 15:00:00,216278.71065822057,26407248.731967,-961962.2738998282
G30,2021-12-14 15:16:40,-174827.25285126828,26106190.11129896,-4056872.4986503064
G30,2021-12-14 15:33:20,-632875.2180881156,25447494.463525057,-7064675.503953957
G30,2021-12-14 15:50:00,-1201298.842038299,24454622.423110377,-9921480.758887362
G30,2021-12-14 16:06:40,-1917520.9601457305,23162295.570592385,-12566609.683174148
G30,2021-12-14 16:23:20,-2810826.4423181815,21614906.18540328,-14943885.154039467
G30,2021-12-14 16:40:00,-3900629.2278425423,19864490.411044516,-17002824.310549583
G30,2021-12-14 16:56:40,-5195217.8123022625,17968361.37587801,-18699709.38439355
G30,2021-12-14 17:13:20,-6691040.518036237,15986514.794164773,-19998514.076543365
G30,2021-12-14 17:30:00,-8372566.06877649,13978930.128876165,-20871666.21522718
G30,2021-12-14 17:46:40,-10212727.549895616,12002895.069825165,-21300630.975206964
G30,2021-12-14 18:03:20,-12173930.066397905,10110479.691590665,-21276302.72383392
G30,2021-12-14 18:20:00,-14209575.607429286,8346279.310163191,-20799197.511483658
G30,2021-12-14 18:36:40,-16266034.02822876,6745532.126396795,-19879442.281825893
G30,2021-12-14 18:53:20,-18284967.802394718,5332699.843825622,-18536560.9897018
G30,2021-12-14 19:10:00,-20205901.264348947,4120577.410277986,-16799061.933517415
G30,2021-12-14 19:26:40,-21968913.250775505,3109972.8724092105,-14703834.68417011
G30,2021-12-14 19:43:20,-23517325.933878288,2289971.209922028,-12295368.963751383
G30,2021-12-14 20:00:00,-24800262.538560897,1638768.1917339964,-9624811.622336114
G30,2021-12-14 20:16:40,-25774952.594628777,1125033.0774803911,-6748881.395169128
G30,2021-12-14 20:33:20,-26408675.151100922,709733.6720278582,-3728664.3011770365
G30,2021-12-14 20:50:00,-26680247.44439241,348335.05272723536,-628315.2692388608
G30,2021-12-14 21:06:40,-26580988.069047052,-6734.682918818202,2486306.242162058
G30,2021-12-14 21:23:20,-26115108.71852116,-403471.16609478043,5549037.313686869
G30,2021-12-14 21:40:00,-25299515.830063447,-887659.6325718807,8494819.137745433
G30,2021-12-14 21:56:40,-24163031.647202875,-1500347.5616986873,11261080.76366005
G30,2021-12-14 22:13:20,-22745071.922311492,-2275546.5623753415,13789069.260860907
G30,2021-12-14 22:30:00,-21093843.36344199,-3238274.9409762155,16025097.820402063
G30,2021-12-14 22:46:40,-19264146.727104858,-4403035.995181724,17921685.236138675
G30,2021-12-14 23:03:20,-17314890.079718404,-5772806.1596717145,19438562.701386694
G30,2021-12-14 23:20:00,-15306430.321116498,-7338582.712659424,20543526.83815028
G30,2021-12-14 23:36:40,-13297868.966291118,-9079514.02039913,21213121.251154397
G5,2021-12-14 00:00:00,-20916575.986438118,6811293.403193576,14827057.331033396
G5,2021-12-14 00:16:40,-22618190.12916313,6348261.218514418,12372095.761177285
G5,2021-12-14 00:33:20,-24018950.324678466,6008703.963184431,9652011.358558975
G5,2021-12-14 00:50:00,-25081571.97675649,5751479.855383504,6724573.331589631
G5,2021-12-14 01:06:40,-25780602.395895395,5529559.945231948,3651960.211749932
G5,2021-12-14 01:23:20,-26103502.005498018,5292585.874103698,499438.2804716751
G5,2021-12-14 01:40:00,-26051132.850969948,4989595.404691769,-2666026.409160583
G5,2021-12-14 01:56:40,-25637631.47192217,4571783.864580879,-5777192.586138741
G5,2021-12-14 02:13:20,-24889672.594840188,3995167.8586212145,-8767974.200955288
G5,2021-12-14 02:30:00,-23845159.19962032,3223022.2652560007,-11574845.934021639
G5,2021-12-14 02:46:40,-22551401.88025282,2227972.4098313972,-14138193.563677464
G5,2021-12-14 03:03:20,-21062874.72089386,993639.8623102698,-16403580.29743514
G5,2021-12-14 03:20:00,-19438654.96907971,-484238.284094261,-18322902.134421226
G5,2021-12-14 03:36:40,-17739668.65481986,-2197271.587676882,-19855407.868252505
G5,2021-12-14 03:53:20,-16025873.290274005,-4124487.040074162,-20968562.37097806
G5,2021-12-14 04:10:00,-14353511.49518041,-6233006.594068996,-21638735.228284344
G5,2021-12-14 04:26:40,-12772565.737388289,-8479300.706179993,-21851700.533383634
G5,2021-12-14 04:43:20,-11324534.564141763,-10810959.792940432,-21602937.60760852
G5,2021-12-14 05:00:00,-10040635.218078328,-13168900.902230985,-20897726.524281375
G5,2021-12-14 05:16:40,-8940517.125586675,-15489906.211771745,-19751036.50251083
G5,2021-12-14 05:33:20,-8031546.3747606585,-17709374.140263487,-18187209.449828442
G5,2021-12-14 05:50:00,-7308694.101059757,-19764153.6279992,-16239445.111014828
G5,2021-12-14 06:06:40,-6755032.933792666,-21595327.999537896,-13949098.367883343
G5,2021-12-14 06:23:20,-6342816.6644408945,-23150816.976888787,-11364803.16838435
G5,2021-12-14 06:40:00,-6035090.437907416,-24387673.7986984,-8541441.271493176
G5,2021-12-14 06:56:40,-5787753.36108783,-25273968.661595188,-5538977.395284887
G5,2021-12-14 07:13:20,-5551973.691831682,-25790169.195083786,-2421185.359360221
G5,2021-12-14 07:30:00,-5276839.777801343,-25929952.51120785,745707.6744186942
G5,2021-12-14 07:46:40,-4912118.504340216,-25700410.409005024,3894429.827457317
G5,2021-12-14 08:03:20,-4410987.762004777,-25121638.2608561,6958095.688851269
G5,2021-12-14 08:20:00,-3732610.6328711677,-24225727.551730014,9871629.195915757
G5,2021-12-14 08:36:40,-2844426.5709900083,-23055210.53563596,12573147.537528666
G5,2021-12-14 08:53:20,-1724048.4428231549,-21661031.6128649,15005276.336647842
G5,2021-12-14 09:10:00,-360673.2206282355,-20100142.53583613,17116367.999934398
G5,2021-12-14 09:26:40,1244062.555912979,-18432836.332229897,18861597.38822824
G5,2021-12-14 09:43:20,3075824.86684006,-16719947.05202241,20203911.772377085
G5,2021-12-14 10:00:00,5107935.644485351,-15020048.547238063,21114815.293983422
G5,2021-12-14 10:16:40,7302322.241206378,-13386785.232267113,21574971.748608965
G5,2021-12-14 10:33:20,9611019.3005996,-11866461.206788624,21574613.35667521
G5,2021-12-14 10:50:00,11978153.180852786,-10496001.602060014,21113747.205244776
G5,2021-12-14 11:06:40,14342316.167573191,-9301382.149227014,20202155.167480994
G5,2021-12-14 11:23:20,16639219.161534375,-8296600.6120511945,18859187.283160426
G5,2021-12-14 11:40:00,18804498.190933093,-7483237.916738095,17113352.766108867
G5,2021-12-14 11:56:40,20776542.606887147,-6850628.741134594,15001716.943889454
G5,2021-12-14 12:13:20,22499211.548338633,-6376632.293195302,12569116.473668694
G5,2021-12-14 12:30:00,23924310.304036196,-6028965.367928887,9867209.0447502
G5,2021-12-14 12:46:40,25013709.359656725,-5767032.874906791,6953377.387400464
G5,2021-12-14 13:03:20,25741005.709171355,-5544167.163556244,3889510.662782264
G5,2021-12-14 13:20:00,26092647.662617862,-5310167.80249822,740689.1089392733
G5,2021-12-14 13:36:40,26068469.877662163,-5014018.964353158,-2426199.934178759
G5,2021-12-14 13:53:20,25681613.45491112,-4606652.955716785,-5543884.885284915
G5,2021-12-14 14:10:00,24957835.29848331,-4043626.1511944197,-8546141.017695565
G5,2021-12-14 14:26:40,23934240.114511788,-3287577.7612989247,-11369198.95722563
G5,2021-12-14 14:43:20,22657495.96914157,-2310352.2820083555,-13953100.300690034
G5,2021-12-14 15:00:00,21181618.907792494,-1094682.620311996,-16242971.334629202
G5,2021-12-14 15:16:40,19565432.559742212,364648.0367778614,-18190187.751056556
G5,2021-12-14 15:33:20,17869823.944633827,2060222.581308146,-19753405.75736456
G5,2021-12-14 15:50:00,16154926.151331801,3972013.911958472,-20899437.97486386
G5,2021-12-14 16:06:40,14477361.757136637,6068016.800542211,-21603955.92297083
G5,2021-12-14 16:23:20,12887677.682705415,8305459.137180302,-21852004.602975417
G5,2021-12-14 16:40:00,11428092.821088206,10632536.461971978,-21638318.6417448
G5,2021-12-14 16:56:40,10130664.707357772,12990588.838397976,-20967433.555496663
G5,2021-12-14 17:13:20,9015961.433542006,15316618.098525103,-19853589.879863877
G5,2021-12-14 17:30:00,8092300.907364142,17546027.26203009,-18320432.12508348
G5,2021-12-14 17:46:40,7355592.526299547,19615453.253368963,-16400508.698173748
G5,2021-12-14 18:03:20,6789787.645581311,21465559.420509335,-14134583.030473407
G5,2021-12-14 18:20:00,6367916.194952297,23043656.0314774,-11570770.096666733
G5,2021-12-14 18:36:40,6053658.803943336,24306024.844709177,-8763516.239471873
G5,2021-12-14 18:53:20,5803378.155453872,25219837.68021342,-5772443.641615019
G5,2021-12-14 19:10:00,5568511.234294707,25764578.04279025,-2661083.824026366
G5,2021-12-14 19:26:40,5298206.747896937,25932898.3848687,504472.89733934886
G5,2021-12-14 19:43:20,4942080.134488944,25730872.434943784,3656983.0849610744
G5,2021-12-14 20:00:00,4452952.840383144,25177630.868627846,6729480.74790975
G5,2021-12-14 20:16:40,3789443.241771072,24304398.057407834,9656701.957776591
G5,2021-12-14 20:33:20,2918283.68354271,23152976.247813586,12376472.797975715
G5,2021-12-14 20:50:00,1816251.2588666752,21773749.89115759,14831030.806293277
G5,2021-12-14 21:06:40,471618.5030878782,20223305.66827611,16968251.650773436
G5,2021-12-14 21:23:20,-1114946.7991832253,18561781.92949842,18742754.999525055
G5,2021-12-14 21:40:00,-2930077.130283296,16850073.937196825,20116866.31781082
G5,2021-12-14 21:56:40,-4948012.095776685,15147027.88107121,21061414.550684687
G5,2021-12-14 22:13:20,-7131503.525741978,13506756.863783248,21556349.224787578
G5,2021-12-14 22:30:00,-9433277.295995083,11976205.961959913,21591164.33464015
G5,2021-12-14 22:46:40,-11797983.918542646,10593081.382863127,21165120.386258423
G5,2021-12-14 23:03:20,-14164546.746051155,9384241.255621653,20287260.088513635
G5,2021-12-14 23:20:00,-16468797.716192294,8364623.548102769,18976217.356935803
G5,2021-12-14 23:36:40,-18646276.801152863,7536761.013578477,17259823.478410702
G29,2021-12-14 00:00:00,2497760.68660588,25887519.532976974,-5281806.626646765
G29,2021-12-14 00:16:40,2069306.2306653354,25113837.062153764,-8344621.209141024
G29,2021-12-14 00:33:20,1470364.6139845932,24013837.712537393,-11230808.88140789
G29,2021-12-14 00:50:00,666076.2607282298,22632592.106857516,-13879080.357416917
G29,2021-12-14 01:06:40,-367909.291882677,21023988.732861258,-16233203.851169659
G29,2021-12-14 01:23:20,-1643940.1382477693,19248226.84995237,-18243198.634141438
G29,2021-12-14 01:40:00,-3161446.7023379924,17369033.07610511,-19866394.91531627
G29,2021-12-14 01:56:40,-4906649.494641387,15450734.10250707,-21068337.80965482
G29,2021-12-14 02:13:20,-6852905.291790361,13555324.548662875,-21823516.5957763
G29,2021-12-14 02:30:00,-8961676.693064652,11739668.909014808,-22115904.222827606
G29,2021-12-14 02:46:40,-11184080.364585524,10052969.897990642,-21939296.02150009
G29,2021-12-14 03:03:20,-13462941.78633361,8534622.62127412,-21297440.72711581
G29,2021-12-14 03:20:00,-15735260.240810703,7212555.51391681,-20203961.166590896
G29,2021-12-14 03:36:40,-17934968.236291513,6102135.764634835,-18682066.23698243
G29,2021-12-14 03:53:20,-19995855.449087746,5205690.072238464,-16764060.055871604
G29,2021-12-14 04:10:00,-21854519.264128216,4512662.2999774,-14490658.33585873
G29,2021-12-14 04:26:40,-23453202.48694394,4000399.265418046,-11910126.063161368
G29,2021-12-14 04:43:20,-24742383.895972513,3635525.944233638,-9077254.370189048
G29,2021-12-14 05:00:00,-25682998.800547957,3375843.1907865778,-6052198.000180752
G29,2021-12-14 05:16:40,-26248184.160830736,3172656.035068158,-2899197.8767377897
G29,2021-12-14 05:33:20,-26424465.314433184,2973419.920658221,314784.0823063796
G29,2021-12-14 05:50:00,-26212327.883352328,2724576.9219757826,3521488.719103667
G29,2021-12-14 06:06:40,-25626147.733157035,2374444.787742543,6652811.378657127
G29,2021-12-14 06:23:20,-24693482.501713045,1876019.0683109788,9642250.382586256
G29,2021-12-14 06:40:00,-23453758.70703423,1189552.7349516433,12426321.041716704
G29,2021-12-14 06:56:40,-21956417.286537677,284788.3871313948,14945904.824866844
G29,2021-12-14 07:13:20,-20258606.201783646,-857265.1622585617,17147504.823261745
G29,2021-12-14 07:30:00,-18422530.213960532,-2243098.2637951355,18984380.825580478
G29,2021-12-14 07:46:40,-16512584.072447138,-3866068.14453128,20417540.066862985
G29,2021-12-14 08:03:20,-14592405.41336596,-5706400.537576419,21416562.940830868
G29,2021-12-14 08:20:00,-12721987.194415662,-7731826.576110317,21960246.570259422
G29,2021-12-14 08:36:40,-10954986.371478831,-9898826.065437224,22037053.017747615
G29,2021-12-14 08:53:20,-9336355.939620752,-12154419.429034494,21645353.002603512
G29,2021-12-14 09:10:00,-7900411.898665158,-14438424.560510378,20793460.19367351
G29,2021-12-14 09:26:40,-6669425.909417638,-16686072.704287456,19499455.4094504
G29,2021-12-14 09:43:20,-5652809.357336268,-18830860.352758367,17790804.32041725
G29,2021-12-14 10:00:00,-4846926.398974432,-20807502.784265287,15703776.461572785
G29,2021-12-14 10:16:40,-4235543.635308856,-22554849.818280324,13282677.46902097
G29,2021-12-14 10:33:20,-3790893.7254939005,-24018625.89566533,10578910.388081413
G29,2021-12-14 10:50:00,-3475300.9463430448,-25153864.669334155,7649885.5844279835
G29,2021-12-14 11:06:40,-3243289.808440028,-25926922.57488001,4557802.135678468
G29,2021-12-14 11:23:20,-3044074.6555326013,-26316975.70185805,1368326.4924023238
G29,2021-12-14 11:40:00,-2824309.8349889503,-26316928.783998687,-1850803.422173392
G29,2021-12-14 11:56:40,-2530967.445427848,-25933693.107194,-5031218.744055975
G29,2021-12-14 12:13:20,-2114203.4778793016,-25187820.245572113,-8105373.832880648
G29,2021-12-14 12:30:00,-1530073.6869636383,-24112509.306843452,-11007982.736995213
G29,2021-12-14 12:46:40,-742967.7385056512,-22752035.286729254,-13677407.046247374
G29,2021-12-14 13:03:20,272356.2786438931,-21159673.730206713,-16056965.37223677
G29,2021-12-14 13:20:00,1529235.6916474067,-19395220.829723895,-18096136.53462535
G29,2021-12-14 13:36:40,3028140.2483095694,-17522227.207471333,-19751630.984582733
G29,2021-12-14 13:53:20,4756329.672710908,-15605077.031868307,-20988307.973517142
G29,2021-12-14 14:10:00,6688149.529529951,-13706051.200124783,-21779919.38017561
G29,2021-12-14 14:26:40,8785952.745893164,-11882513.78339717,-22109664.84582752
G29,2021-12-14 14:43:20,11001604.384629663,-10184354.798505954,-21970546.846377198
G29,2021-12-14 15:00:00,13278499.549618166,-8651809.964705367,-21365518.473163653
G29,2021-12-14 15:16:40,15553999.914779082,-7313760.031494557,-20307420.933053184
G29,2021-12-14 15:33:20,17762174.428608075,-6186589.379713769,-18818712.0538013
G29,2021-12-14 15:50:00,19836715.180422988,-5273656.9702664595,-16930991.337101296
G29,2021-12-14 16:06:40,21713890.908952802,-4565403.576925497,-14684331.282411588
G29,2021-12-14 16:23:20,23335398.606304996,-4040088.943549255,-12126428.746455591
G29,2021-12-14 16:40:00,24650978.247537307,-3665122.4660908915,-9311593.933520332
G29,2021-12-14 16:56:40,25620666.680857692,-3398922.633286421,-6299598.147295557
G29,2021-12-14 17:13:20,26216583.663497467,-3193215.12290424,-3154404.5846696976
G29,2021-12-14 17:30:00,26424165.148824126,-2995658.371981501,57190.87904858005
G29,2021-12-14 17:46:40,26242785.183155533,-2752669.6573399324,3266979.8665577364
G29,2021-12-14 18:03:20,25685736.89997119,-2412315.025291715,6406792.142963942
G29,2021-12-14 18:20:00,24779573.69176058,-1927123.2888519904,9409945.497623075
G29,2021-12-14 18:36:40,23562842.198831663,-1256687.9312908761,12212663.638667963
G29,2021-12-14 18:53:20,22084267.780174345,-369930.9410497751,14755431.626199823
G29,2021-12-14 19:10:00,20400479.203045286,753081.1514369939,16984259.837032676
G29,2021-12-14 19:26:40,18573381.140262417,2119857.267503622,18851829.5799342
G29,2021-12-14 19:43:20,16667299.653894888,3724800.350958066,20318496.186085
G29,2021-12-14 20:00:00,14746036.399612652,5549158.442934167,21353128.591213424
G29,2021-12-14 20:16:40,12869971.339854192,7561612.017452745,21933768.00427411
G29,2021-12-14 20:33:20,11093351.156076783,9719471.048168883,22048092.12598187
G29,2021-12-14 20:50:00,9461891.464513052,11970426.29738725,21693675.451143943
G29,2021-12-14 21:06:40,8010805.826283131,14254772.991222374,20878040.385642536
G29,2021-12-14 21:23:20,6763354.12954835,16508002.583605729,19618498.16792652
G29,2021-12-14 21:40:00,5729978.168570314,18663640.751677845,17941782.850241534
G29,2021-12-14 21:56:40,4908064.3019140335,20656197.922360092,15883485.813833676
G29,2021-12-14 22:13:20,4282343.232849824,22424093.06938878,13487302.409099517
G29,2021-12-14 22:30:00,3825906.6046738774,23912412.528736208,10804106.261665894
G29,2021-12-14 22:46:40,3501790.6635392834,25075373.148562074,7890870.492490023
G29,2021-12-14 23:03:20,3265050.107686929,25878372.902655654,4809458.476481007
G29,2021-12-14 23:20:00,3065221.7208937593,26299531.53711141,1625309.714010219
G29,2021-12-14 23:36:40,2849058.629805671,26330647.98936271,-1593951.1841181694
G13,2021-12-14 00:00:00,-13685322.50456019,7259258.590132367,21401091.688715745
G13,2021-12-14 00:16:40,-14293835.112232024,4566164.569159578,21757099.03796952
G13,2021-12-14 00:33:20,-15064772.599939194,1898835.462926182,21648856.522380162
G13,2021-12-14 00:50:00,-15977496.718405852,-678008.9305454781,21078661.935827825
G13,2021-12-14 01:06:40,-17000037.100532748,-3104923.894022581,20058618.169855386
G13,2021-12-14 01:23:20,-18090553.334070377,-5330235.39929552,18610377.4531767
G13,2021-12-14 01:40:00,-19199292.220772732,-7312162.583757991,16764683.568884116
G13,2021-12-14 01:56:40,-20270947.366001315,-9020467.838621765,14560721.374339247
G13,2021-12-14 02:13:20,-21247308.886794925,-10437557.593918458,12045286.973330947
G13,2021-12-14 02:30:00,-22070076.954018243,-11558982.909544744,9271795.720881714
G13,2021-12-14 02:46:40,-22683704.794085108,-12393317.485111065,6299148.790528343
G13,2021-12-14 03:03:20,-23038135.092254102,-12961420.346004073,3190482.204693036
G13,2021-12-14 03:20:00,-23091298.58234262,-13295119.834722728,11824.920724109912
G13,2021-12-14 03:36:40,-22811254.776289944,-13435383.213965163,-3169305.3159877243
G13,2021-12-14 03:53:20,-22177871.762457684,-13430060.816822905,-6285338.174095886
G13,2021-12-14 04:10:00,-21183963.968321502,-13331314.046361294,-9270088.05869568
G13,2021-12-14 04:26:40,-19835832.669686567,-13192851.627070058,-12060161.59955673
G13,2021-12-14 04:43:20,-18153182.56431918,-13067107.604082601,-14596305.066730632
G13,2021-12-14 05:00:00,-16168417.513100546,-13002497.236960446,-16824662.895251732
G13,2021-12-14 05:16:40,-13925348.133419722,-13040883.032476887,-18697920.56805483
G13,2021-12-14 05:33:20,-11477371.878342438,-13215372.920256587,-20176307.744537547
G13,2021-12-14 05:50:00,-8885211.21838101,-13548556.519417835,-21228440.64293102
G13,2021-12-14 06:06:40,-6214316.387836197,-14051264.370962441,-21831986.194598127
G13,2021-12-14 06:23:20,-3532054.9039615723,-14721909.945523465,-21974134.296048358
G13,2021-12-14 06:40:00,-904820.0041341102,-15546446.379636416,-21651868.504825287
G13,2021-12-14 06:56:40,1604806.1616766388,-16498940.562365498,-20872029.682506256
